id,adaptibility,danceability,duration,energy,explicit,happening,instrumentalness,loudness,mode,naturality,positiveness,release_date,reputation,speechiness,tempo,time_signature,total_tracks
L1a6QVRc2UoxbO/o,6,88.1,455871.0,87.4,False,0.154,1.14e-06,-4.01,6,0.0175,0.858,1997-10-03,75,0.139,107.891,4,16
o0O6aFHklK6ICfZx,1,53.8,373471.0,86.3,False,0.0874,0.0,-3.9659999999999993,6,0.0139,0.637,2019-11-08,81,0.0481,77.001,4,18
HLxK//Q2jlDnJQLB,9,7.46,917817.0,15.6,False,0.105,0.919,-43.014,5,0.863,,2012,60,0.0393,80.494,5,6
DkhJsg1PTguPJLr/,8,71.5,351697.0,94.8,False,0.315,0.0206,-4.773999999999999,6,0.000732,0.165,2018-10-12,53,0.0532,129.968,4,55
ITsNAexbyUMkBq0r,1,72.6,471471.0,47.4,False,0.258,0.0,-10.668,5,0.803,0.57,1959,71,0.0491,116.027,4,15
E9sJx0mfnACq0Wa/,2,,348035.0,31.8,False,0.0867,0.886,-11.053999999999998,5,0.489,0.247,2023-05-21,40,0.0733,79.999,4,2
zUloOWWe2rJL65w9,8,54.7,407017.0,81.6,False,0.127,0.0,-7.33,5,0.0688,0.722,2006-01-01,66,0.0624,102.765,4,15
cndF+gZ3egdpUdnk,3,46.1,,89.7,True,0.0965,0.0,-2.9640000000000004,5,0.00821,0.358,2019-11-20,79,0.092,165.107,4,1
RREADtXL/3lE1CzU,5,14.4,403553.0,11.0,False,0.113,0.436,-30.184,5,0.979,0.0307,2022-06-17,49,0.0542,77.907,4,4
VqQqVQtUrLk60PdP,0,53.8,515897.0,92.4,False,0.277,0.000135,-2.5620000000000003,6,0.00335,0.299,2023-08-25,48,0.0369,132.022,4,9
KztJOs8CxKBUrb7b,5,57.7,397351.0,91.0,False,0.148,5.1e-06,-3.49,5,0.0022,0.289,2023-07-21,53,0.0415,103.993,4,2
v0KcMBA9/d+InV0R,1,41.0,368937.0,4.18,False,0.117,0.0137,-44.508,6,0.977,0.247,1991-01-01,63,0.035,67.882,4,36
LcODXDZml+j/VeKP,1,,390273.0,50.9,False,0.094,1.86e-05,-13.858,6,0.149,0.718,2022-07-07,60,0.339,199.874,4,19
seYhpngk9Ib+H+aI,1,54.0,494751.0,96.7,False,0.683,0.0,-3.3480000000000008,5,0.00796,0.293,2017-07-21,64,0.162,,4,12
52tn13uzi0cLcMXO,11,40.9,581925.0,92.0,False,0.0823,0.00105,-5.878,5,0.00719,0.37,1983,73,0.12,145.085,4,12
SWei8V2AFBG0VqWc,1,45.6,376619.0,63.2,False,0.109,0.0,-4.305999999999999,6,0.525,0.405,2023-10-25,5,0.096,97.45,3,6
I7x3Mr4YyJArNvf8,1,60.2,395097.0,65.8,True,0.237,6e-05,-6.868,6,0.0233,0.268,2018-08-17,80,0.0558,145.031,4,15
PDpmziu9JL9P85Aa,8,49.0,460751.0,81.69999999999999,False,0.0885,0.0,-5.8100000000000005,6,0.455,0.808,2005-03-08,67,0.0355,168.115,4,12
UMeY6MVdc+PDYsup,10,50.9,884223.0,65.2,False,0.0831,0.103,-9.834,6,0.00288,0.529,2023-08-25,36,0.0318,130.138,4,4
7QBBDtPWHFwcT6Mw,1,69.3,556567.0,88.7,False,0.27,2.71e-06,-5.077999999999999,5,0.0581,0.864,2022-07-29,78,,114.942,4,16
jeCQysrKdB7HkYBK,3,,365445.0,3.24,False,0.1,0.919,-53.31,5,0.992,0.0522,2019-07-05,57,0.0451,127.356,5,16
568gYkFXAV/Y+taN,7,29.2,381605.0,92.7,False,0.178,0.0417,-5.284000000000001,5,0.000126,0.403,2010-08-14,50,0.081,92.236,4,8
EUiASzt1drUzr/WC,10,,346021.0,59.6,True,0.205,0.00342,-7.846,5,0.341,0.607,2023-10-27,0,,136.073,4,8
95RNQaVzgETVDgQq,7,74.4,510947.0,88.0,False,0.0431,0.855,,6,9.38e-05,0.816,2011-04-16,43,0.128,149.991,4,10
WRCMRx0nZyCyPYRZ,9,29.8,,22.1,False,0.0946,0.923,-44.928,5,0.859,0.154,2023-07-14,26,0.0502,78.555,4,1
LGnjRX+kan8Nzuuw,1,53.900000000000006,429389.0,61.5,True,0.144,0.0056,-12.492,5,0.173,,2021-01-29,68,0.252,163.924,4,1
UjkxZUJdnmEAL0Fz,5,60.5,337047.0,,True,0.221,0.0,-15.036,5,0.000485,0.554,2023-08-04,40,0.0432,114.989,4,1
TSLU9LHVoALxrX7g,4,43.8,467205.0,84.1,False,0.128,0.601,-6.006,6,0.00516,0.415,2023-04-13,35,0.0424,135.014,4,4
IbSbQQSuGaK4KS5u,1,53.2,488733.0,75.9,True,0.073,0.02,,5,0.000123,0.293,2021-02-26,69,0.0319,95.01,4,15
ZjrZ6U8Rv2CzA8Ie,5,61.8,549413.0,76.5,False,0.113,0.271,-7.536,6,0.598,0.233,2015-04-07,58,0.0357,91.005,4,14
q9x8UrUv0Y1n+xYI,6,,449325.0,58.2,False,0.0663,0.000157,,5,0.23,0.872,2017-11-03,65,0.0542,85.486,4,4
0lSIagHjMfwSOeSZ,0,14.6,187685.0,1.9,False,0.0864,0.878,-57.73,6,0.92,0.0492,2012-04-24,66,0.0476,81.526,3,22
h/U7L393jrENTRuT,1,85.2,400727.0,60.8,True,0.1,3.45e-06,,6,0.0692,0.332,2023-10-20,37,0.271,120.934,4,13
+aCQE71+h6X7YyFN,0,55.400000000000006,405327.0,49.7,False,0.12,0.00123,-13.618,6,0.0253,0.721,2016-08-12,64,0.0868,96.556,3,16
ceNfK4MaSQXMMbIc,4,43.8,516213.0,59.2,False,0.504,0.307,-9.212,6,0.00016,0.294,2023-05-23,37,0.0337,91.25,4,1
K+iZxGDgUI2aU0oQ,2,53.2,282085.0,74.4,False,0.0519,2.18e-06,-11.116,6,0.442,0.887,1974-07-01,53,0.0346,151.325,4,10
jCboVD5fsKi+XvU5,11,27.500000000000004,300751.0,57.49999999999999,False,0.0791,0.0,-7.17,6,0.000988,0.313,2011-05-23,53,,180.016,3,11
GX3nWMQG1pJMKu4v,5,21.4,692237.0,94.2,False,0.0942,0.708,,5,0.000359,0.391,2005-07-05,37,0.157,130.433,4,14
f5NXJKB6RTKVVL9H,3,54.50000000000001,565897.0,75.3,False,0.389,0.0,-4.236000000000001,5,0.0417,0.434,2006-07-24,51,0.036,105.754,4,18
R5bmsuWgLrZs8sca,11,70.6,407525.0,64.3,True,0.262,0.0,-8.858,5,0.0242,0.885,2017-09-29,77,0.234,143.931,4,12
wm7WMcVRFdYLQKCo,3,32.800000000000004,315185.0,40.8,False,0.116,0.951,-39.452,5,0.535,0.335,2023-01-28,43,0.0829,82.805,4,1
qUqZTUuP+8S6MPZv,1,42.3,255517.0,1.87,False,0.111,0.899,-52.034,6,0.924,0.116,2023-10-20,28,0.039,120.1,4,1
0Nji31tM8LnW7mRw,10,85.1,601391.0,66.9,False,0.108,0.0852,-14.124,6,0.239,0.911,1972-07-01,64,0.0379,126.624,4,23
F9KnqnL4a1uHPO5h,7,63.1,585125.0,62.8,False,0.259,4.2e-05,-11.238,6,0.617,0.302,2007-01-28,33,0.0276,92.001,4,15
kpSRO3TR6UF09Ygc,5,36.5,837765.0,76.8,False,0.282,0.762,-8.776,6,0.00768,0.376,1991,40,0.0328,148.817,3,12
+Tt9+1OWSvlvu9mM,9,53.1,282005.0,32.5,False,0.479,0.975,-23.74,6,0.852,0.341,2023-09-03,56,0.153,80.007,4,1
/M5IY2URvQeOwwXw,3,,,93.4,False,0.714,0.788,-5.68,5,7.45e-06,0.264,2023-10-27,0,0.079,100.036,4,1
DaQJg8gT/l+5zN9k,4,48.0,320005.0,12.3,False,0.114,0.861,-37.686,5,0.898,0.141,2023-05-22,39,0.0373,173.942,4,1
u8AFQ1Ltw51PSpYm,10,75.8,367779.0,66.4,True,0.105,0.0,-5.878,5,0.137,0.748,2023-05-05,33,0.244,99.923,4,1
NXALv4i5WnLb8s4X,9,69.19999999999999,260113.0,12.0,False,0.0959,0.92,-23.152,5,0.907,,2022-11-11,36,0.0402,120.118,4,1
b3SE1Eiuw2Dzc43v,6,41.9,270427.0,29.6,False,0.124,0.872,-32.314,5,0.806,0.136,2023-01-11,36,0.0417,140.162,4,1
+CWx3vchUP5E4JlX,1,64.8,365657.0,54.400000000000006,False,0.087,2.93e-06,-12.925999999999998,6,0.343,0.619,1987-01-01,52,0.179,153.063,4,14
hBEEmoFLdalxxzCo,7,7.3,398227.0,19.6,False,0.0975,0.944,-31.598,6,0.796,0.0417,2022-12-09,33,0.0407,75.597,4,2
RX5p+6lnp0OAn6ID,6,38.1,495547.0,7.939999999999999,False,0.111,0.208,-18.134,5,0.609,0.0373,2012-03-27,52,0.0384,96.417,4,9
ByFgL8mFmFm2+WyY,0,65.7,484777.0,67.30000000000001,False,0.049,0.000991,-10.37,6,0.372,0.789,1977-01-01,57,,90.328,4,10
/Nmuk4FwrBYrJe6N,4,27.4,517301.0,95.6,False,0.117,1.33e-06,-4.956,6,1.37e-05,0.339,2023-04-19,59,0.0814,150.207,4,1
/Vwzxr5c1ORLN4hs,1,60.7,342405.0,41.8,False,0.182,0.0,-8.994,6,0.394,0.386,2021-06-09,72,0.0363,95.002,4,1
oAKVOoYl9F5M1qGE,6,78.7,371109.0,68.60000000000001,True,0.0927,0.0,-3.74,5,0.0893,0.836,2023-03-17,85,0.0339,123.51,4,17
QWZL6ZwXJS/VerRQ,4,65.4,400617.0,81.0,False,0.165,0.00251,-7.52,5,0.00719,0.661,2001-05-15,82,,114.623,4,10
4BbS5dC40d0hyuSg,9,70.5,,85.7,False,0.0754,0.892,-6.359999999999999,6,0.0318,0.89,2023-06-09,48,0.0408,121.046,4,4
BOUWBv4iXfi9iV+r,9,63.6,372997.0,86.9,False,0.0808,0.0446,-5.577999999999999,6,0.0378,0.306,2023-03-10,87,0.0412,143.011,4,1
rMgEH1DVRxT3f2KI,5,42.4,464521.0,96.7,False,0.0914,0.0,-3.5340000000000007,5,0.000933,0.226,2023-08-25,61,0.227,155.03,4,11
+qq2bjoHZi/H47CJ,0,64.0,483285.0,78.9,False,0.53,0.00388,-8.382,6,0.0338,0.311,2009-05-25,71,0.0359,97.539,4,10
jsh/7jekggUfYtvv,9,77.3,318533.0,62.1,True,0.138,0.0451,-5.962,6,0.0365,0.421,2023-09-22,45,0.0287,,4,15
tUiS4HHm6RAOQ3k8,6,61.0,368279.0,32.300000000000004,False,0.169,0.021,-11.574000000000002,6,0.402,0.827,2023-03-21,47,0.189,,4,1
YUC/FyYSSEeKND/m,8,67.2,443845.0,62.0,True,0.362,0.0,-4.73,6,0.123,0.627,2009-01-01,64,0.0422,78.005,4,14
Q9wt1c08Qot98SYA,7,74.8,259639.0,84.1,False,0.0413,1.33e-06,-5.16,6,0.00445,,2022-06-30,68,0.177,123.045,4,1
WuqetltyuK4VdK18,1,21.9,374591.0,0.913,False,0.0807,0.882,-80.454,6,0.993,0.0702,2021-06-04,62,0.0352,75.77,4,1
6JVf/uOx2yS6jdfq,2,65.0,443871.0,75.3,True,0.307,0.0,-4.49,5,0.324,0.616,2009-04-24,63,0.0632,82.478,4,16
T2JWZSISM0ldulYE,9,52.3,466005.0,84.8,False,0.205,4.16e-06,-4.882,5,0.0189,0.277,2023-01-27,38,0.0411,135.019,4,1
vg87krT0jBY04spN,7,56.6,249371.0,24.1,False,0.127,0.798,-20.574,6,0.863,0.277,2021-06-20,47,0.0514,149.868,4,3
8zRtjw0uEwuVMjVp,3,54.1,582725.0,64.7,False,0.0576,4.3e-06,-14.43,6,0.0948,0.642,1973-08-28,71,0.0599,168.809,4,8
eZt+Dxm7o96ADaK/,2,78.5,322405.0,47.8,True,0.0901,0.0,-12.47,6,0.0254,0.39,2012-12-11,71,0.0419,134.002,4,17
mJhnsFDlqXEuQ/uF,11,40.3,388627.0,35.0,True,0.111,0.000113,-19.358,6,0.492,0.235,2023-10-20,55,0.0319,108.934,4,1
5Jc6rGxh0rCPVtb5,4,93.1,337631.0,51.7,False,0.114,0.816,-11.952000000000002,6,0.0923,0.172,2018-07-02,55,,118.024,4,12
nEkoBNTfCqMSeqde,8,70.6,322087.0,64.8,True,0.215,0.0,-7.696,6,0.505,0.802,2023-03-31,77,0.324,77.533,4,24
uKjIdw/m81olgP7E,5,57.7,526885.0,60.4,False,0.477,0.000579,-6.406000000000001,6,0.000218,0.637,2002-10-22,76,0.0495,167.719,4,17
dQc/49XMGh35HLsh,4,59.8,453475.0,89.0,False,0.031,1.3e-05,-1.8520000000000003,6,0.000579,0.695,2023-09-06,74,0.0758,113.034,4,1
SAtoW21CDwN2oTYj,1,,418879.0,,False,0.37,0.137,-5.364000000000001,6,0.000108,0.168,2023-05-26,38,0.242,174.693,4,2
Y8vQbvD6BPLqWsGg,10,74.4,369817.0,35.4,False,0.0856,0.0,-21.958,5,0.789,0.683,1989-11-07,41,0.044,121.001,4,72
1hp6uvXaSU9fDNid,11,,426899.0,93.6,False,0.0494,0.925,-10.002,5,0.0066,0.794,2023-09-22,46,0.05,129.031,4,1
Q/0LXxRmuMW2u4gS,9,82.0,544217.0,52.8,False,0.257,0.0186,-17.358,6,0.111,0.931,1993-08-03,74,0.0321,120.091,4,11
n2pSwviToQC4mHok,10,73.9,285359.0,58.6,False,0.308,0.000252,-5.158,5,0.0245,0.444,2022-04-22,82,0.0472,124.026,4,1
c3BS+Upe1NGgrco6,0,66.5,454777.0,69.5,True,0.106,0.0,-6.526,6,0.347,0.707,2002-01-01,77,0.0532,90.119,4,17
sLWiSfmcgdQvPNW8,5,71.39999999999999,1057045.0,71.1,False,0.0336,0.494,-13.752,5,0.00275,0.973,2023-04-05,30,0.0496,126.007,4,1
UvFWPXJ4RViglo/l,8,77.5,253385.0,59.4,True,0.141,0.0,-11.792000000000002,6,0.0384,0.761,2023-10-13,37,0.0515,138.975,4,1
lGQ02e0XiVxFdsx2,9,65.10000000000001,344137.0,76.2,False,0.167,0.0,,6,0.121,0.292,2020-05-29,56,0.0284,109.959,4,2
uJf7KkzW71mPNyKX,2,71.39999999999999,430217.0,33.5,False,0.154,0.0242,-13.198,6,0.728,0.272,2020-06-05,33,0.0292,109.029,4,12
u5hfq2gcOT3OLDGW,0,82.3,629525.0,,False,0.0707,0.0306,-22.96,6,0.00559,0.966,1979-04-25,69,0.0316,120.471,4,15
aa8zvWV4ktnthGMc,7,,501737.0,46.7,False,0.0986,0.704,,6,0.708,0.202,2019-06-07,38,0.0277,,3,10
417tX+nJG12wsRPV,2,57.1,323373.0,76.7,True,0.0809,0.0,-5.32,6,0.336,0.605,2020-12-04,75,0.287,93.421,4,14
52W9lVHHFWlKZKfs,7,83.39999999999999,524645.0,74.2,False,0.127,0.00175,-8.032,6,0.346,0.88,1982-07-19,35,0.041,132.278,4,16
HKSsMywmwa0JLaI4,7,25.3,952857.0,93.4,False,0.0969,0.0979,-6.538,6,5.45e-05,0.259,2017-03-31,43,0.0636,125.052,4,11
KPSOui/HhkHYM0Ze,0,51.6,414011.0,78.4,False,0.059,0.0,,6,0.003,0.542,2022-03-11,26,0.0408,130.108,4,1
9gn9brsZn1picaxp,11,38.6,411363.0,99.6,False,0.116,0.000836,,5,1.15e-05,0.188,2023-04-14,58,0.0754,130.573,4,12
S2lbe3ymeUH7udSw,6,68.2,256005.0,9.45,False,0.0958,0.859,-33.382,5,0.849,0.195,2023-06-23,43,0.0419,135.046,4,1
Phy9ZDb7OHKSFuGf,0,56.2,475471.0,80.0,False,0.199,0.0,-5.808,6,0.0814,0.471,2017-06-09,72,0.112,95.029,4,17
F1kh0WVZShxGWYjl,7,80.9,593765.0,,False,0.261,0.000498,-6.212,6,0.107,0.828,2015-11-13,31,0.0458,108.003,4,11
qc/kssY749ptXFf6,8,79.0,267845.0,72.39999999999999,True,0.448,0.0,-2.244,6,0.023,0.148,2023-08-11,77,0.0353,140.009,4,3
0E7uzvK7GlNsa5Nf,7,60.8,520413.0,79.10000000000001,False,0.187,0.0111,-8.254,6,0.0388,0.127,2014-04-01,44,0.0337,129.995,4,12
06g1n3IvkZhA0NBY,5,38.1,543505.0,59.7,False,0.337,0.000205,,6,0.0121,0.254,2023-07-14,22,0.0321,174.203,4,1
yXb2A9uvuI0kBw+m,0,68.5,322537.0,88.6,False,0.481,0.0,-3.3580000000000005,6,0.028,0.615,2021-12-29,77,0.034,125.034,4,1
UxWmKT2qpM1/gxHa,6,68.2,459231.0,41.7,False,0.365,2.16e-05,-14.364,6,0.701,0.53,2007-03-23,43,0.0464,97.631,4,13
yYBVyRT53gPsx9iu,0,42.0,339845.0,96.5,False,0.0784,0.000335,1.028,6,0.0981,0.846,1977-11-04,62,0.0403,176.243,4,77
7EksHIZ8/qTlZDYJ,11,59.5,516323.0,69.8,True,0.212,0.0,-8.026,5,0.526,0.622,2023-09-15,63,0.328,156.072,4,23
ijM7HccVG3ExVJnP,9,34.2,342697.0,90.6,True,0.386,0.032,-8.03,6,0.242,0.452,2023-06-16,58,0.384,168.464,4,2
PTCyXLSaw4aI4Q+S,5,15.5,603497.0,99.4,True,0.352,0.278,-1.898,5,2.03e-05,0.0389,2023-10-27,0,0.095,106.364,4,11
kMsLXqyaAx9+EMPu,5,36.3,599577.0,97.1,False,0.0797,0.00358,-0.9480000000000004,5,7.1e-06,0.347,2014-06-20,61,0.0776,146.018,4,11
WWuc/NO19d5q8O/l,5,65.3,286185.0,41.6,False,0.0876,0.83,-24.656,5,0.613,0.471,2023-04-07,43,0.0283,140.001,4,1
P0fqHdYibA/j+9o5,4,61.5,477939.0,44.7,True,0.182,3.05e-05,-17.064,5,0.382,0.377,2023-09-08,49,0.119,101.843,4,1
j4UXmLFuzG75xJ49,8,25.7,532405.0,9.06,False,0.0786,0.985,-45.762,6,0.932,0.0451,1983-07-01,60,0.07,67.46,3,12
lgigTxNPN9Ua3++/,6,50.1,519017.0,87.7,False,0.309,0.0,-7.737999999999999,6,0.137,0.268,2011-09-02,51,0.0484,96.993,4,12
0OqwMQo6+uJ3FFNP,7,69.0,461205.0,41.6,False,0.102,1.37e-06,-10.73,6,0.617,0.479,2016-05-06,70,0.0335,82.45,3,13
yPagj8hBN5/7hkXw,9,33.5,805335.0,3.06,False,0.0971,0.955,-48.11,5,0.995,0.218,2023-06-16,42,0.0485,,4,9
/DXOBdMn1WPdJ8ra,4,73.1,374629.0,63.2,False,0.0809,0.0125,-23.48,6,0.146,0.326,2017-06-22,53,0.0623,145.027,4,1
fuCWAtO4Mh9KyKfe,7,63.0,440005.0,36.9,False,0.111,0.000412,-21.42,5,0.48,0.456,2023-07-28,53,0.296,167.932,4,5
Glyfgb48IN7416/2,11,53.3,366325.0,90.7,False,0.386,0.0,-2.5860000000000003,6,0.0292,0.7,2018-06-01,82,0.0406,150.99,4,17
dW72vM+XHA3/j6dO,7,35.9,404937.0,78.4,False,0.0989,2.72e-05,-3.808,6,0.0181,0.444,2010-11-02,60,0.0438,78.494,4,15
7VJunu/nhAGC9DVp,5,58.2,453311.0,,False,0.406,1.3e-06,-4.550000000000001,5,0.000166,0.332,2023-10-26,0,0.0683,110.03,4,11
Vdr5hqzpSDyyzBN0,9,65.8,559685.0,45.6,False,0.101,1.03e-06,-8.286,5,0.859,0.286,2022-09-02,32,0.0602,91.027,4,1
xTfQKkQmOzFf21XX,5,56.89999999999999,671711.0,54.2,False,0.175,0.000188,-17.31,5,0.0299,0.105,2018-01-26,45,0.0636,127.977,4,13
P+DXb/PSsmWgfNM3,7,53.1,482461.0,48.5,False,0.0765,2.23e-05,,6,0.635,0.395,2017-09-01,46,0.0265,79.91,4,13
QWF3mf8sGaVlxiqJ,0,50.8,424005.0,67.60000000000001,False,0.168,1.28e-06,-7.27,6,0.0134,0.202,2021-07-15,32,0.0382,86.032,4,1
rCMDrapLP4MUG3rR,0,49.5,508955.0,45.9,False,0.133,0.788,-17.248,5,0.114,0.406,2020-05-11,33,0.0666,139.473,3,11
d0YW8wopDAh56VLC,7,53.0,899551.0,45.4,False,0.113,0.116,-17.38,5,0.768,0.492,1967,53,0.028,135.947,3,7
h76OomXO3oOsniQK,2,48.0,439087.0,93.9,False,0.353,0.05,-5.635999999999999,6,1.55e-05,0.457,2023-10-06,35,0.0453,140.034,4,2
o34zt7GVlfZSNKZB,6,58.3,406319.0,86.4,False,0.188,0.0658,-8.228,5,0.0208,0.185,2023-06-16,34,0.146,83.391,4,1
D6qajfgqT7DaMqe5,7,50.5,469845.0,89.8,False,0.173,0.00236,-4.811999999999999,6,0.000518,0.731,2011-06-06,64,0.0329,118.929,4,12
FZKxdEFPmBjYHykF,11,83.0,461939.0,68.0,False,0.317,0.00069,-6.446,5,0.0586,0.875,2021-04-30,51,0.0474,125.449,4,19
ODqpzETvBg162/k2,2,14.499999999999998,383391.0,21.2,False,0.0932,0.9,-20.714,5,0.483,0.0612,2023-10-06,36,0.0407,93.76,4,14
C4iWzD7kWKsmUHLY,2,72.1,280165.0,70.1,False,0.234,0.026,-6.882,6,0.000927,0.892,2022-04-08,72,0.0306,130.091,3,12
JWX9Tp636Z7H5JxP,9,46.0,384825.0,33.0,False,0.234,0.863,-16.73,5,0.909,0.29,2021-11-12,40,0.0736,83.558,4,1
o5wX0tlGoCHbVC5V,0,32.7,388805.0,71.0,False,0.425,0.819,-8.192,5,0.00531,0.273,2011,39,0.0368,137.874,4,13
NG5PrkifMyE5F/N9,2,65.9,555365.0,29.1,True,0.0771,0.0,-11.55,5,0.405,0.406,2015-08-28,76,0.0348,119.829,3,14
GDxYLq4PpDsk4zJz,0,49.3,389817.0,84.1,False,0.101,0.00027,-13.361999999999998,5,0.728,0.313,2017-01-27,65,0.0905,177.873,4,12
/2nHTKET7b7lY/xL,2,50.5,413285.0,90.9,True,0.0922,0.0,-3.632,6,0.000179,0.457,2022-05-06,69,0.0622,160.051,4,12
4OwN67YUbHOHZlON,9,74.0,352005.0,54.2,False,0.14,0.000551,-10.818,5,0.0683,0.462,2023-08-18,54,,120.017,4,1
qnUDc55gQG1BrS7y,2,35.6,597365.0,,False,0.288,0.000106,-6.65,6,0.467,0.117,2010-01-26,71,0.0324,135.032,4,10
bhX45TQrViqjbH4L,9,76.9,412715.0,74.5,False,0.38,0.000399,-4.538,5,0.155,0.645,2022-08-05,45,0.0344,106.997,4,1
aNBGb4yqC4cYUkYx,7,53.400000000000006,409657.0,56.3,False,0.0525,0.0,-10.69,5,0.181,0.291,2019-05-17,69,0.312,102.999,4,8
y2iPtZA/SzssB92R,5,39.2,464521.0,94.8,False,0.0811,0.0,-3.786,5,0.000754,0.211,2023-05-12,59,0.183,155.099,4,1
f+d5aH6iukVyj6dR,9,42.7,353751.0,24.4,False,0.0917,1.73e-06,-17.092,6,0.841,0.193,2022-09-23,49,0.034,84.293,4,15
ch62vRWs0YpLpzyu,7,67.80000000000001,514111.0,65.60000000000001,False,0.0631,0.0,-7.82,6,0.00174,0.485,1991-09-26,74,0.0381,123.207,4,13
4LR56/zVOlnJ9Ast,7,77.8,312005.0,96.0,True,0.0602,0.00808,-3.1099999999999994,6,0.0957,0.8,2022-09-02,49,0.105,159.986,4,1
6y+7YPL8b24Jt5V3,5,79.9,285231.0,68.2,True,0.143,0.272,-6.946,5,0.242,0.538,2023-06-09,72,0.128,140.052,4,14
nu8oM774l5/7hV7P,11,68.30000000000001,522885.0,63.0,False,0.314,0.000873,-12.688,6,0.363,0.481,1977-02-25,67,0.0296,102.457,1,9
jeeqPpviDIf6KgN8,5,69.0,402933.0,44.2,False,0.524,5.01e-06,-10.178,5,0.319,0.309,2023-08-25,55,0.063,118.829,4,17
kbuXvwTD/PRamr1b,11,55.60000000000001,257147.0,30.4,False,0.11,0.918,-16.044,5,0.682,0.214,2022-12-08,43,0.0341,84.014,4,1
9Gg1rYOBER75R1CI,7,72.1,513205.0,54.1,False,0.165,4.47e-06,-12.246,5,0.063,0.263,2015-05-04,54,0.0659,96.046,4,16
moJeiRkYk/3yVXwC,9,60.0,343079.0,86.1,False,0.0623,0.00112,-3.428000000000001,6,0.000838,0.49,2019-02-15,64,0.136,103.06,4,1
P3BeaoppO5QEsna9,9,74.4,,55.900000000000006,False,0.142,0.0349,-14.696000000000002,5,0.2,0.463,2022-03-25,44,0.137,120.008,4,6
3Nf4UgzgVf3eLUgI,7,34.7,443943.0,33.1,False,0.304,0.0,-11.104,6,0.378,0.305,2020-08-28,53,0.031,147.741,4,2
AuypiOE0xaEREOJp,2,,493283.0,37.6,False,0.112,0.000193,-21.92,5,0.828,0.757,2010-03-31,53,0.0328,113.97,4,16
bqshsD0NViE/blzX,1,54.2,433265.0,48.7,True,0.0872,0.000885,-14.06,6,0.0544,0.119,2014-07-29,78,0.0286,111.307,4,12
EoV+0/UpwqkY0ix/,10,83.0,346843.0,64.4,True,0.11,0.0,-5.862,5,0.0298,0.227,2022-08-05,72,0.407,155.103,4,30
oteMHohqXUpfawg1,2,82.6,452591.0,67.0,False,0.495,0.0,-6.118,6,0.00798,0.794,2006-01-01,66,0.169,74.007,4,12
e9mI3BHgUnorWPPZ,11,64.1,271389.0,7.55,False,0.101,0.743,-41.704,5,0.972,0.173,2023-01-20,49,0.0336,,3,1
6NgjQzTYkwrOv8Ar,4,67.10000000000001,492965.0,44.5,False,0.155,5.93e-05,-10.684,5,0.348,,2017-06-16,64,0.0291,75.996,4,10
HOBCqHAyTTMF9BqL,10,46.7,451899.0,62.4,False,0.145,0.000899,-12.021999999999998,5,0.143,0.31,2023-01-19,66,0.0508,,4,1
NPO2M5y+GeMf0bAH,2,17.5,500857.0,,False,0.32,0.893,-7.574,6,6.94e-06,0.188,2004-08-31,42,0.178,167.907,3,10
D/8Lkxp5Gs7TrEHS,7,67.5,317737.0,21.2,False,0.0979,0.935,-28.608,6,0.561,0.189,2023-03-08,53,0.0378,121.708,4,1
Mrt65EOjjBt0ADR1,11,25.4,436947.0,92.0,True,0.148,0.248,-10.662,5,5.95e-05,0.0746,2023-04-21,39,0.123,90.72,4,15
uTz299NH8UogmMBY,6,42.4,412777.0,46.5,False,0.154,5.52e-05,-8.19,6,0.461,,2015-06-23,73,0.0297,112.418,3,15
Vw/HOVVpDHEqDo8g,0,33.5,625497.0,74.2,False,0.0837,0.74,-9.98,6,7.57e-05,0.381,2012-08-03,35,0.039,114.745,4,9
FqI/WXt01oDSQMtK,5,32.1,603285.0,98.6,False,0.312,0.00079,-6.75,5,7.95e-05,0.224,2022-03-16,38,0.0688,108.707,4,1
NPOXoKCPLbEsj08R,11,70.89999999999999,349315.0,42.4,True,0.0862,0.00189,-17.268,6,0.635,0.689,2023-07-21,35,0.262,90.065,4,1
MHrP09jW4tTQsUro,10,28.7,399497.0,99.1,True,0.368,0.00489,3.71,5,0.00657,0.108,2020-06-18,42,0.123,,4,1
o3ZCuZwCeP5it8Gl,1,61.8,508643.0,,False,0.575,4.53e-06,-11.492,6,0.14,0.305,2022-07-29,71,0.114,97.057,4,16
DUbIrqaTBBdLiRGK,11,65.60000000000001,396457.0,81.69999999999999,False,0.304,0.0,-3.5920000000000005,5,0.22,0.862,2009-09-08,73,0.0435,130.448,4,30
dTXrsygycvjlN1+i,1,,390861.0,65.8,True,0.111,0.0,-7.284000000000001,5,0.25,0.462,2020-08-28,60,0.079,140.042,4,17
JW/sghQRGtcfR+wB,1,73.5,806591.0,72.0,False,0.382,0.15,-9.08,6,0.00105,0.364,1998-07-20,73,0.336,124.174,4,2
cttr5JdM7Ig880LQ,0,61.5,454535.0,85.8,True,0.0789,0.0,-1.5999999999999996,6,0.00393,0.323,2019-01-03,49,0.0396,97.038,4,1
leYf6xkEJHhI/Cl7,0,69.6,589151.0,92.1,True,0.0842,5.24e-05,-2.51,6,0.00314,0.714,2009-11-05,84,0.0363,119.001,4,23
